NO,JARINGAN PENGAMATAN,NO STASIUN,LINTANG,BUJUR,DESA,KECAMATAN,KAB/KOTA,PROVINSI,JARINGAN
5393,Pos Hujan,12071901a,3.475,98.883,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5394,Pos Hujan,12072001a,3.268,98.721,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5395,Pos Hujan,12072301a,3.54,98.6,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5396,Pos Hujan,12072302a,3.57,98.558,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5397,Pos Hujan,12072303a,3.604,98.547,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5398,Pos Hujan,12072304a,3.615,98.548,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5399,Pos Hujan,12072401a,3.684,98.511,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5400,Pos Hujan,12072402a,3.64,98.59,,,Kab. Deli Serdang,Sumatera Utara,PHOBS
5401,Pos Hujan,11140601a,4.55945,95.7,,,Kab. Aceh Jaya,Nanggroe Aceh Darussalam,PHOBS
5402,Pos Hujan,11140801a,4.79731,95.45962,,,Kab. Aceh Jaya,Nanggroe Aceh Darussalam,PHOBS
5403,Pos Hujan,11140501a,5.11217,95.34386,,,Kab. Aceh Jaya,Nanggroe Aceh Darussalam,PHOBS
5404,Pos Hujan,11140901a,4.49997,95.88699,,,Kab. Aceh Jaya,Nanggroe Aceh Darussalam,PHOBS
5405,Pos Hujan,11141501a,5.03691,95.4127,,,Kab. Aceh Jaya,Nanggroe Aceh Darussalam,PHOBS
5406,Pos Hujan,11150101a,4.08656,96.27545,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5407,Pos Hujan,11150701a,4.07945,96.22838,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5408,Pos Hujan,11150201a,4.23,96.31,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5409,Pos Hujan,11150401a,4.24888,96.41906,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5410,Pos Hujan,11150501a,3.99,96.52,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5411,Pos Hujan,11150901a,3.93,96.46,,,Kab. Nagan Raya,Nanggroe Aceh Darussalam,PHOBS
5412,Pos Hujan,11160101a,4.39,98.03,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5413,Pos Hujan,11160201a,4.43,98.17,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5414,Pos Hujan,11160301a,4.30322,98.06398,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5415,Pos Hujan,11160401a,4.34634,98.17537,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5416,Pos Hujan,11160501a,4.29,98.05,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5417,Pos Hujan,11160601a,4.07,97.98,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5418,Pos Hujan,11160701a,4.16759,97.94728,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5419,Pos Hujan,11160801a,4.3022,98.08309,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5420,Pos Hujan,11160901a,4.41308,98.1119,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5421,Pos Hujan,11161001a,4.26951,97.94287,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5422,Pos Hujan,11161101a,4.12,97.96,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5423,Pos Hujan,11161201a,4.3423,97.9251,,,Kab. Aceh Tamiang,Nanggroe Aceh Darussalam,PHOBS
5424,Pos Hujan,11170101a,4.86,96.7454,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5425,Pos Hujan,11170102a,4.84,96.76,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5426,Pos Hujan,11170201a,4.82645,96.9178,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5427,Pos Hujan,11170301a,4.67,97.207,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5428,Pos Hujan,11170401a,4.7531,96.896,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5429,Pos Hujan,11170501a,4.72418,96.85362,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5430,Pos Hujan,11170601a,4.72,96.8,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5431,Pos Hujan,11170701a,4.75273,96.75003,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5432,Pos Hujan,11170801a,4.77421,96.92,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5433,Pos Hujan,11170901a,4.76736,97.03,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5434,Pos Hujan,11171001a,4.81201,96.76,,,Kab. Bener Meriah,Nanggroe Aceh Darussalam,PHOBS
5435,Pos Hujan,11180101a,5.232,96.247,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5436,Pos Hujan,11180201a,5.23,96.29,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5437,Pos Hujan,11180301a,5.22,96.32,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5438,Pos Hujan,11180401a,5.18499,96.32486,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5439,Pos Hujan,11180501a,5.24,96.26,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5440,Pos Hujan,11180601a,5.28,96.11,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5441,Pos Hujan,11180801a,5.2582,96.1844,,,Kab. Pidie Jaya,Nanggroe Aceh Darussalam,PHOBS
5442,Pos Hujan,11710101a,5.54582,95.31965,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5443,Pos Hujan,11710201a,5.5599,95.33008,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5444,Pos Hujan,11710301a,5.5429,95.2869,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5445,Pos Hujan,11710401a,5.58,95.35,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5446,Pos Hujan,11710501a,5.54027,95.33955,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5447,Pos Hujan,11710601a,5.5715,95.3416,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5448,Pos Hujan,11710701a,5.52321,95.3103,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5449,Pos Hujan,11710801a,5.535,95.3,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5450,Pos Hujan,11710901a,5.54,95.35,,,Kota Banda Aceh,Nanggroe Aceh Darussalam,PHOBS
5451,Pos Hujan,11720101a,5.85157,95.32,,,Kota Sabang,Nanggroe Aceh Darussalam,PHOBS
5452,Pos Hujan,11720201a,5.8898,95.3281,,,Kota Sabang,Nanggroe Aceh Darussalam,PHOBS
5453,Pos Hujan,11720202a,5.84188,95.34,,,Kota Sabang,Nanggroe Aceh Darussalam,PHOBS
5454,Pos Hujan,11740101a,4.45829,98.00282,,,Kota Langsa,Nanggroe Aceh Darussalam,PHOBS
5455,Pos Hujan,11740201a,4.50709,97.95087,,,Kota Langsa,Nanggroe Aceh Darussalam,PHOBS
5456,Pos Hujan,11740301a,4.5,98.0,,,Kota Langsa,Nanggroe Aceh Darussalam,PHOBS
5457,Pos Hujan,11740401a,4.467,97.96,,,Kota Langsa,Nanggroe Aceh Darussalam,PHOBS
5458,Pos Hujan,11750101a,2.65532,97.98477,,,Kota Subulussalamuu,Nanggroe Aceh Darussalam,PHOBS
5459,Pos Hujan,11750201a,2.61134,98.02001,,,Kota Subulussalamuu,Nanggroe Aceh Darussalam,PHOBS
5460,Pos Hujan,11750301a,2.66892,97.87927,,,Kota Subulussalamuu,Nanggroe Aceh Darussalam,PHOBS
5461,Pos Hujan,11750401a,2.712,97.979,,,Kota Subulussalamuu,Nanggroe Aceh Darussalam,PHOBS
5462,Pos Hujan,11750501a,2.642,97.987,,,Kota Subulussalamuu,Nanggroe Aceh Darussalam,PHOBS
5463,Pos Hujan,12010101a,2.013,98.399,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5464,Pos Hujan,12010201a,1.9,98.58,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5465,Pos Hujan,12010202a,1.9,98.6,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5466,Pos Hujan,12010301a,1.68,98.83,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5467,Pos Hujan,12010401a,1.74327,98.81743,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5468,Pos Hujan,12010501a,2.22,98.25,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5469,Pos Hujan,12010601a,1.83,98.7,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5470,Pos Hujan,12010701a,1.8,98.72,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5471,Pos Hujan,12010801a,1.48,98.98,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5472,Pos Hujan,12010901a,2.0,98.475,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5473,Pos Hujan,12011501a,1.588,98.867,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5474,Pos Hujan,12011502a,1.531,98.865,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5475,Pos Hujan,12011901a,1.504,98.932,,,Kab. Tapanuli Tengah,Sumatera Utara,PHOBS
5476,Pos Hujan,12020101a,1.995,98.991,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5477,Pos Hujan,12020102a,2.018,98.97,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5478,Pos Hujan,12020201a,2.01,98.99,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5479,Pos Hujan,12020301a,1.86,98.91,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5480,Pos Hujan,12020402a,2.1,98.944,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5481,Pos Hujan,12020403a,2.12,98.931,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5482,Pos Hujan,12020501a,1.893,99.051,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5483,Pos Hujan,12020601a,1.78,99.1,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5484,Pos Hujan,12020701a,1.701,99.199,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5485,Pos Hujan,12020801a,1.935,99.187,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5486,Pos Hujan,12020901a,2.25,99.092,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5487,Pos Hujan,12021001a,2.183,98.903,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5488,Pos Hujan,12021101a,2.096,98.721,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5489,Pos Hujan,12021102a,2.13,98.77,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5490,Pos Hujan,12021201a,2.1,99.09,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5491,Pos Hujan,12021301a,1.898,99.136,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5492,Pos Hujan,12021401a,2.01,99.41,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5493,Pos Hujan,12021501a,2.3319,98.96627,,,Kab. Tapanuli Utara,Sumatera Utara,PHOBS
5494,Pos Hujan,12030101a,1.4,99.22,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5495,Pos Hujan,12030201a,1.474,99.068,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5496,Pos Hujan,12030202a,1.514,99.086,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5497,Pos Hujan,12030203a,1.557,99.104,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5498,Pos Hujan,12030204a,1.583,99.144,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5499,Pos Hujan,12030205a,1.521,99.048,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5500,Pos Hujan,12030301a,1.952,99.446,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5501,Pos Hujan,12030302a,1.37,99.28,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5502,Pos Hujan,12030401a,1.55,99.28,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5503,Pos Hujan,12030501a,1.927,99.49,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5504,Pos Hujan,12030601a,1.374,99.223,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5505,Pos Hujan,12030701a,1.28,99.32,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
5506,Pos Hujan,12031401a,1.707,99.32,,,Kab. Tapanuli Selatan,Sumatera Utara,PHOBS
